YEAR,BENE_GEO_LVL,BENE_GEO_DESC,BENE_GEO_CD,BENES_TOTAL_CNT,ER_VISITS_PER_1000_BENES,County,Population,Median_Income,People_In_Poverty
2015,County,CO-Logan,08075,4055.0,690.0852,"Logan County, Colorado",21928,42319.0,3529
2015,County,CO-Mesa,08077,30733.0,508.2323,"Mesa County, Colorado",147834,49322.0,22545
2015,County,CO-Mineral,08079,250.0,416.2437,"Mineral County, Colorado",733,48125.0,56
2015,County,CO-Moffat,08081,2092.0,630.4348,"Moffat County, Colorado",13117,51387.0,1462
2015,County,CO-Montezuma,08083,6007.0,653.3277,"Montezuma County, Colorado",25700,43553.0,4550
2015,County,CO-Montrose,08085,10065.0,545.3237,"Montrose County, Colorado",40815,43999.0,7644
2015,County,CO-Morgan,08087,4885.0,769.5214,"Morgan County, Colorado",28359,48450.0,3218
2015,County,CO-Otero,08089,4602.0,776.2056,"Otero County, Colorado",18572,32311.0,4396
2015,County,CO-Ouray,08091,1161.0,290.0,"Ouray County, Colorado",4580,61624.0,355
2015,County,CO-Park,08093,3095.0,389.5131,"Park County, Colorado",16189,56969.0,1170
2015,County,CO-Phillips,08095,946.0,565.9277,"Phillips County, Colorado",4371,43639.0,658
2015,County,CO-Pitkin,08097,2709.0,418.6655,"Pitkin County, Colorado",17420,71196.0,1709
2015,County,CO-Prowers,08099,2428.0,776.6945,"Prowers County, Colorado",12235,40179.0,2264
2015,County,CO-Pueblo,08101,36130.0,833.2511,"Pueblo County, Colorado",161519,41286.0,31017
2015,County,CO-Rio Blanco,08103,1054.0,711.3402,"Rio Blanco County, Colorado",6712,61842.0,1113
2015,County,CO-Rio Grande,08105,3016.0,637.6884,"Rio Grande County, Colorado",11745,39672.0,2198
2015,County,CO-Routt,08107,3289.0,395.6248,"Routt County, Colorado",23606,64963.0,2369
2015,County,CO-Saguache,08109,1137.0,448.3188,"Saguache County, Colorado",6238,33393.0,1450
2015,County,CO-San Juan,08111,147.0,390.2439,"San Juan County, Colorado",606,36324.0,100
2015,County,CO-San Miguel,08113,905.0,253.2562,"San Miguel County, Colorado",7676,56047.0,854
2015,County,CO-Sedgwick,08115,675.0,629.2517,"Sedgwick County, Colorado",2365,44191.0,335
2015,County,CO-Summit,08117,3081.0,290.9546,"Summit County, Colorado",28940,67983.0,3949
2015,County,CO-Teller,08119,5328.0,605.8105,"Teller County, Colorado",23340,62372.0,1728
2015,County,CO-Washington,08121,1003.0,508.4746,"Washington County, Colorado",4795,45541.0,466
2015,County,CO-Weld,08123,38324.0,694.2852,"Weld County, Colorado",270948,60572.0,34007
2015,County,CO-Yuma,08125,1936.0,497.4242,"Yuma County, Colorado",10185,43105.0,1451
2015,County,CT-Fairfield,09001,153594.0,662.365,"Fairfield County, Connecticut",939983,84233.0,82743
2015,County,CT-Hartford,09003,169886.0,727.8642,"Hartford County, Connecticut",896943,66395.0,104196
2015,County,CT-Litchfield,09005,40382.0,723.3313,"Litchfield County, Connecticut",186304,72061.0,12893
2015,County,CT-Middlesex,09007,34299.0,742.7464,"Middlesex County, Connecticut",165165,79893.0,10710
2015,County,CT-New Haven,09009,162378.0,802.8972,"New Haven County, Connecticut",862224,61640.0,108533
2015,County,CT-New London,09011,53485.0,890.687,"New London County, Connecticut",273185,66233.0,25766
2015,County,CT-Tolland,09013,25318.0,704.3021,"Tolland County, Connecticut",151948,79626.0,9511
2015,County,CT-Windham,09015,22366.0,879.9463,"Windham County, Connecticut",117470,59392.0,11999
2015,County,DE-Kent,10001,33533.0,655.439,"Kent County, Delaware",169509,54976.0,22074
2015,County,DE-New Castle,10003,95100.0,647.5426,"New Castle County, Delaware",549643,65476.0,60487
2015,County,DE-Sussex,10005,60613.0,609.6907,"Sussex County, Delaware",207302,53751.0,25754
2015,County,FL-Alachua,12001,40658.0,685.3602,"Alachua County, Florida",254218,43073.0,58203
2015,County,FL-Baker,12003,4586.0,898.0725,"Baker County, Florida",27135,47121.0,4393
2015,County,FL-Bay,12005,36686.0,662.2414,"Bay County, Florida",175353,47368.0,26235
2015,County,FL-Bradford,12007,5515.0,444.0424,"Bradford County, Florida",27223,41606.0,4896
2015,County,FL-Brevard,12009,146710.0,652.994,"Brevard County, Florida",553591,48925.0,76460
2015,County,FL-Broward,12011,306676.0,781.8582,"Broward County, Florida",1843152,51968.0,265880
2015,County,FL-Calhoun,12013,2785.0,990.2965,"Calhoun County, Florida",14615,34510.0,2407
2015,County,FL-Charlotte,12015,62711.0,588.1459,"Charlotte County, Florida",165783,44244.0,19760
2015,County,FL-Citrus,12017,55162.0,531.2211,"Citrus County, Florida",139654,38312.0,23903
2015,County,FL-Clay,12019,37263.0,620.1253,"Clay County, Florida",197417,58290.0,20580
2015,County,FL-Collier,12021,89754.0,480.441,"Collier County, Florida",341091,57452.0,47436
2015,County,FL-Columbia,12023,14777.0,872.7607,"Columbia County, Florida",67806,41926.0,12498
2015,County,FL-DeSoto,12027,6876.0,826.9271,"DeSoto County, Florida",34957,35165.0,10123
2015,County,FL-Dixie,12029,4086.0,614.1986,"Dixie County, Florida",16091,36292.0,3061
2015,County,FL-Duval,12031,150596.0,762.0446,"Duval County, Florida",890673,47690.0,150792
2015,County,FL-Escambia,12033,66522.0,754.7873,"Escambia County, Florida",306327,45390.0,45308
2015,County,FL-Flagler,12035,33358.0,565.8355,"Flagler County, Florida",100783,47866.0,14814
2015,County,FL-Franklin,12037,2750.0,876.6304,"Franklin County, Florida",11628,40401.0,1977
2015,County,FL-Gadsden,12039,9730.0,954.8872,"Gadsden County, Florida",46424,35567.0,11907
2015,County,FL-Gilchrist,12041,3797.0,593.75,"Gilchrist County, Florida",16992,40623.0,3598
2015,County,FL-Glades,12043,2426.0,691.6502,"Glades County, Florida",13272,34877.0,2408
2015,County,FL-Gulf,12045,3578.0,823.8971,"Gulf County, Florida",15785,41788.0,1924
2015,County,FL-Hamilton,12047,2812.0,595.2733,"Hamilton County, Florida",14395,35048.0,3234
2015,County,FL-Hardee,12049,4315.0,483.116,"Hardee County, Florida",27468,35457.0,7029
2015,County,FL-Hendry,12051,5544.0,852.3435,"Hendry County, Florida",38363,36771.0,9696
2015,County,FL-Hernando,12053,57009.0,657.2195,"Hernando County, Florida",174809,40945.0,27375
2015,County,FL-Highlands,12055,32217.0,755.4055,"Highlands County, Florida",98328,35093.0,18863
2015,County,FL-Hillsborough,12057,218069.0,720.023,"Hillsborough County, Florida",1302884,50579.0,217684
2015,County,FL-Holmes,12059,4841.0,822.656,"Holmes County, Florida",19635,35020.0,4903
2015,County,FL-Indian River,12061,46729.0,563.5417,"Indian River County, Florida",142866,45798.0,20272
2015,County,FL-Jackson,12063,11300.0,825.7656,"Jackson County, Florida",48900,35098.0,9090
2015,County,FL-Jefferson,12065,3397.0,781.9549,"Jefferson County, Florida",14198,43355.0,1862
2015,County,FL-Lafayette,12067,1085.0,593.5252,"Lafayette County, Florida",8801,35864.0,1425
2015,County,FL-Lake,12069,93014.0,624.1289,"Lake County, Florida",310561,46403.0,42497
2015,County,FL-Lee,12071,174363.0,518.5661,"Lee County, Florida",663675,48537.0,105166
2015,County,FL-Leon,12073,40182.0,804.6447,"Leon County, Florida",282940,46745.0,60286
2015,County,FL-Levy,12075,11132.0,623.5071,"Levy County, Florida",39821,35782.0,8601
2015,County,FL-Liberty,12077,1329.0,992.0213,"Liberty County, Florida",8295,39406.0,1237
2015,County,FL-Madison,12079,4207.0,795.1681,"Madison County, Florida",18729,32164.0,4269
2015,County,FL-Manatee,12081,90523.0,542.9284,"Manatee County, Florida",343729,49675.0,51595
2015,County,FL-Marion,12083,107277.0,602.9703,"Marion County, Florida",336811,39459.0,60207
2015,County,FL-Martin,12085,43765.0,602.6587,"Martin County, Florida",151586,51593.0,17965
2015,County,FL-Miami-Dade,12086,449838.0,803.675,"Miami-Dade County, Florida",2639042,43129.0,530006
2015,County,FL-Monroe,12087,16541.0,627.4987,"Monroe County, Florida",75901,57290.0,9998
2015,County,FL-Nassau,12089,18616.0,620.0257,"Nassau County, Florida",75880,54116.0,9652
2015,County,FL-Okaloosa,12091,37513.0,684.3781,"Okaloosa County, Florida",192237,55880.0,24595
2015,County,FL-Okeechobee,12093,8176.0,885.3463,"Okeechobee County, Florida",39255,35405.0,9965
2015,County,FL-Orange,12095,171251.0,676.5272,"Orange County, Florida",1229039,47943.0,212489
2015,County,FL-Osceola,12097,51827.0,773.6294,"Osceola County, Florida",300870,44254.0,58146
2015,County,FL-Palm Beach,12099,308910.0,629.742,"Palm Beach County, Florida",1378806,53363.0,197340
2015,County,FL-Pasco,12101,123977.0,692.6318,"Pasco County, Florida",479288,45064.0,66144
2015,County,FL-Pinellas,12103,235915.0,705.4805,"Pinellas County, Florida",931477,45819.0,131643
2015,County,FL-Polk,12105,143161.0,680.1239,"Polk County, Florida",626676,43162.0,111877
2015,County,FL-Putnam,12107,18722.0,726.4081,"Putnam County, Florida",72696,31715.0,20397
2015,County,FL-Santa Rosa,12113,31170.0,733.082,"Santa Rosa County, Florida",161021,58923.0,19063
2015,County,FL-Sarasota,12115,131292.0,508.1987,"Sarasota County, Florida",392038,51766.0,42386
2015,County,FL-Seminole,12117,74732.0,652.2955,"Seminole County, Florida",437346,57010.0,52637
2015,County,FL-St. Johns,12109,46742.0,584.3321,"St. Johns County, Florida",210495,66194.0,19706
2015,County,FL-St. Lucie,12111,71475.0,762.1962,"St. Lucie County, Florida",288006,43459.0,52201
2015,County,FL-Sumter,12119,64270.0,402.1692,"Sumter County, Florida",108501,50350.0,10802
2015,County,FL-Suwannee,12121,10966.0,463.541,"Suwannee County, Florida",43595,36289.0,10012
2015,County,FL-Taylor,12123,4806.0,801.3917,"Taylor County, Florida",22685,36181.0,2720
2015,County,FL-Union,12125,2084.0,868.984,"Union County, Florida",15191,39163.0,2002
2015,County,FL-Volusia,12127,138615.0,702.8925,"Volusia County, Florida",503719,41117.0,85881
2015,County,FL-Wakulla,12129,5405.0,711.3586,"Wakulla County, Florida",31128,50340.0,4101
2015,County,FL-Walton,12131,13075.0,719.6153,"Walton County, Florida",59487,44966.0,9804
2015,County,FL-Washington,12133,5592.0,810.7306,"Washington County, Florida",24629,38970.0,4723
2015,County,GA-Appling,13001,3720.0,753.9936,"Appling County, Georgia",18417,37135.0,3745
2015,County,GA-Atkinson,13003,1384.0,796.2348,"Atkinson County, Georgia",8294,30933.0,2370
2015,County,GA-Bacon,13005,2144.0,1136.9565,"Bacon County, Georgia",11222,37162.0,1919
2015,County,GA-Baker,13007,684.0,670.6161,"Baker County, Georgia",3292,44297.0,752
2015,County,GA-Baldwin,13009,8493.0,887.0929,"Baldwin County, Georgia",45795,32460.0,13201
2015,County,GA-Banks,13011,3588.0,666.5215,"Banks County, Georgia",18336,41472.0,3026
2015,County,GA-Barrow,13013,11407.0,788.003,"Barrow County, Georgia",72012,52012.0,10902
2015,County,GA-Bartow,13015,17428.0,849.0652,"Bartow County, Georgia",101336,48893.0,15819
2015,County,GA-Ben Hill,13017,3753.0,931.3973,"Ben Hill County, Georgia",17477,29994.0,6024
2015,County,GA-Berrien,13019,3795.0,910.4901,"Berrien County, Georgia",19019,31835.0,4923
2015,County,GA-Bibb,13021,30551.0,1074.093,"Bibb County, Georgia",154816,36519.0,40611
2015,County,GA-Bleckley,13023,2585.0,872.9989,"Bleckley County, Georgia",12746,38991.0,2616
2015,County,GA-Brantley,13025,3324.0,698.5035,"Brantley County, Georgia",18452,37206.0,3812
2015,County,GA-Brooks,13027,3528.0,911.3322,"Brooks County, Georgia",15637,32663.0,4265
2015,County,GA-Bryan,13029,4871.0,549.8143,"Bryan County, Georgia",33151,63327.0,4487
2015,County,GA-Bulloch,13031,9653.0,755.8591,"Bulloch County, Georgia",72386,36032.0,21794
2015,County,GA-Burke,13033,4455.0,725.8719,"Burke County, Georgia",23007,33641.0,7131
2015,County,GA-Butts,13035,4557.0,562.5253,"Butts County, Georgia",23445,41667.0,4329
2015,County,GA-Calhoun,13037,1180.0,674.581,"Calhoun County, Georgia",6489,25513.0,1924
2015,County,GA-Camden,13039,7604.0,754.9793,"Camden County, Georgia",51445,52473.0,6365
2015,County,GA-Candler,13043,2288.0,1062.4556,"Candler County, Georgia",11031,30185.0,3398
2015,County,GA-Carroll,13045,19879.0,866.2238,"Carroll County, Georgia",112595,43586.0,22441
2015,County,GA-Catoosa,13047,12923.0,764.7915,"Catoosa County, Georgia",65375,50876.0,8061
2015,County,GA-Charlton,13049,2042.0,726.3158,"Charlton County, Georgia",13130,42778.0,2010
2015,County,GA-Chatham,13051,46753.0,662.9061,"Chatham County, Georgia",279290,47218.0,50980
2015,County,GA-Chattahoochee,13053,568.0,637.6812,"Chattahoochee County, Georgia",11914,43378.0,960
2015,County,GA-Chattooga,13055,5761.0,879.127,"Chattooga County, Georgia",25241,32913.0,5488
2015,County,GA-Cherokee,13057,34564.0,604.0481,"Cherokee County, Georgia",225944,68926.0,24273
2015,County,GA-Clarke,13059,15905.0,783.8218,"Clarke County, Georgia",120905,32162.0,40559
2015,County,GA-Clay,13061,780.0,571.7391,"Clay County, Georgia",3104,20438.0,1285
2015,County,GA-Clayton,13063,32433.0,712.2449,"Clayton County, Georgia",267234,40938.0,65787
2015,County,GA-Clinch,13065,1476.0,1394.3809,"Clinch County, Georgia",6791,24015.0,2339
2015,County,GA-Cobb,13067,94817.0,580.1242,"Cobb County, Georgia",719133,65873.0,87880
2015,County,GA-Coffee,13069,7078.0,990.7591,"Coffee County, Georgia",43003,33965.0,9975
2015,County,GA-Colquitt,13071,8820.0,918.8198,"Colquitt County, Georgia",46024,32409.0,12086
2015,County,GA-Columbia,13073,20193.0,502.1123,"Columbia County, Georgia",136204,71021.0,12517
2015,County,GA-Cook,13075,3418.0,794.9401,"Cook County, Georgia",17033,35683.0,4244
2015,County,GA-Coweta,13077,20893.0,679.8442,"Coweta County, Georgia",133416,62461.0,17489
2015,County,GA-Crawford,13079,2601.0,812.4586,"Crawford County, Georgia",12539,41825.0,2122
2015,County,GA-Crisp,13081,4454.0,816.272,"Crisp County, Georgia",23314,31615.0,7468
2015,County,GA-Dade,13083,3497.0,709.3128,"Dade County, Georgia",16445,46434.0,2300
2015,County,GA-Dawson,13085,4364.0,620.2441,"Dawson County, Georgia",22673,56943.0,3156
2015,County,GA-DeKalb,13089,96482.0,671.2194,"DeKalb County, Georgia",716331,51376.0,135469
2015,County,GA-Decatur,13087,5620.0,807.3569,"Decatur County, Georgia",27378,31284.0,7418
2015,County,GA-Dodge,13091,4035.0,897.1891,"Dodge County, Georgia",21180,34271.0,4279
2015,County,GA-Dooly,13093,2274.0,719.2982,"Dooly County, Georgia",14293,28696.0,3673
2015,County,GA-Dougherty,13095,17292.0,757.6679,"Dougherty County, Georgia",93310,32084.0,27557
2015,County,GA-Douglas,13097,19043.0,814.71,"Douglas County, Georgia",136520,53881.0,22118
2015,County,GA-Early,13099,2413.0,816.7467,"Early County, Georgia",10579,31680.0,2916
2015,County,GA-Echols,13101,491.0,635.0575,"Echols County, Georgia",4048,32959.0,1170
2015,County,GA-Effingham,13103,8005.0,643.441,"Effingham County, Georgia",54630,63100.0,5749
2015,County,GA-Elbert,13105,5009.0,673.1965,"Elbert County, Georgia",19537,35388.0,3664
2015,County,GA-Emanuel,13107,4964.0,873.3199,"Emanuel County, Georgia",22731,32229.0,6700
2015,County,GA-Evans,13109,2112.0,799.3755,"Evans County, Georgia",10814,37865.0,2857
2015,County,GA-Fannin,13111,7442.0,697.8739,"Fannin County, Georgia",23742,37049.0,5404
2015,County,GA-Fayette,13113,20984.0,520.8673,"Fayette County, Georgia",108655,79066.0,9129
2015,County,GA-Floyd,13115,20093.0,940.6767,"Floyd County, Georgia",96169,41549.0,19605
2015,County,GA-Forsyth,13117,24259.0,561.2622,"Forsyth County, Georgia",196236,88816.0,13547
2015,County,GA-Franklin,13119,5424.0,799.0945,"Franklin County, Georgia",22110,33816.0,5122
2015,County,GA-Fulton,13121,127342.0,715.7629,"Fulton County, Georgia",983903,57207.0,167391
2015,County,GA-Gilmer,13123,7555.0,752.2241,"Gilmer County, Georgia",28673,40228.0,6664
2015,County,GA-Glascock,13125,614.0,628.4289,"Glascock County, Georgia",3087,40759.0,483
2015,County,GA-Glynn,13127,17657.0,550.2344,"Glynn County, Georgia",81743,45918.0,14981
2015,County,GA-Gordon,13129,10028.0,884.0864,"Gordon County, Georgia",55889,41612.0,11188
2015,County,GA-Grady,13131,5107.0,778.485,"Grady County, Georgia",25243,34187.0,7648
2015,County,GA-Greene,13133,5221.0,638.7283,"Greene County, Georgia",16331,42408.0,4033
2015,County,GA-Gwinnett,13135,93156.0,569.6761,"Gwinnett County, Georgia",859234,60289.0,117553
2015,County,GA-Habersham,13137,9257.0,713.9184,"Habersham County, Georgia",43527,40907.0,7220
2015,County,GA-Hall,13139,32835.0,608.3183,"Hall County, Georgia",187916,51202.0,34120
2015,County,GA-Hancock,13141,2253.0,726.5416,"Hancock County, Georgia",8881,24925.0,2113
2015,County,GA-Haralson,13143,6173.0,864.1249,"Haralson County, Georgia",28565,41910.0,5724
2015,County,GA-Harris,13145,6203.0,490.0529,"Harris County, Georgia",32776,63824.0,2991
2015,County,GA-Hart,13147,6266.0,575.6131,"Hart County, Georgia",25498,37653.0,5403
2015,County,GA-Heard,13149,2254.0,784.7534,"Heard County, Georgia",11617,41525.0,2349
2015,County,GA-Henry,13151,29808.0,575.316,"Henry County, Georgia",211512,60424.0,27162
2015,County,GA-Houston,13153,23075.0,739.2328,"Houston County, Georgia",147570,53270.0,25111
2015,County,GA-Irwin,13155,2046.0,819.0547,"Irwin County, Georgia",9408,34156.0,2300
2015,County,GA-Jackson,13157,11442.0,679.096,"Jackson County, Georgia",61420,53379.0,8314
2015,County,GA-Jasper,13159,2894.0,725.7876,"Jasper County, Georgia",13593,42368.0,2785
2015,County,GA-Jeff Davis,13161,2815.0,818.4183,"Jeff Davis County, Georgia",14990,36385.0,3309
2015,County,GA-Jefferson,13163,3797.0,681.6239,"Jefferson County, Georgia",16374,26557.0,4889
2015,County,GA-Jenkins,13165,1763.0,958.0897,"Jenkins County, Georgia",8922,24604.0,2984
2015,County,GA-Johnson,13167,1828.0,750.0,"Johnson County, Georgia",9794,34438.0,2125
2015,County,GA-Jones,13169,5531.0,786.5059,"Jones County, Georgia",28738,51857.0,4770
2015,County,GA-Lamar,13171,3834.0,649.2537,"Lamar County, Georgia",18114,40344.0,3713
2015,County,GA-Lanier,13173,1570.0,938.2022,"Lanier County, Georgia",10403,37605.0,2675
2015,County,GA-Laurens,13175,10482.0,711.3916,"Laurens County, Georgia",47886,32356.0,12823
2015,County,GA-Lee,13177,4225.0,585.2551,"Lee County, Georgia",28946,61537.0,3417
2015,County,GA-Liberty,13179,6334.0,637.9147,"Liberty County, Georgia",64427,42201.0,11047
2015,County,GA-Lincoln,13181,1982.0,590.4523,"Lincoln County, Georgia",7720,34243.0,1912
2015,County,GA-Long,13183,1441.0,868.4211,"Long County, Georgia",16588,48863.0,2936
2015,County,GA-Lowndes,13185,16947.0,662.6009,"Lowndes County, Georgia",113203,36834.0,28907
2015,County,GA-Lumpkin,13187,5849.0,637.9928,"Lumpkin County, Georgia",30921,43804.0,5559
2015,County,GA-Macon,13193,2377.0,746.708,"Macon County, Georgia",14045,28684.0,3639
2015,County,GA-Madison,13195,6028.0,671.9979,"Madison County, Georgia",28232,41912.0,4798
2015,County,GA-Marion,13197,1599.0,493.5484,"Marion County, Georgia",8739,36242.0,1836
2015,County,GA-McDuffie,13189,4619.0,760.7876,"McDuffie County, Georgia",21582,36656.0,5410
2015,County,GA-McIntosh,13191,2898.0,549.1803,"McIntosh County, Georgia",14007,42988.0,2956
2015,County,GA-Meriwether,13199,5065.0,852.5969,"Meriwether County, Georgia",21297,35832.0,4733
2015,County,GA-Miller,13201,1341.0,787.3051,"Miller County, Georgia",5936,33983.0,1608
2015,County,GA-Mitchell,13205,4500.0,768.4526,"Mitchell County, Georgia",22982,31915.0,5905
2015,County,GA-Monroe,13207,5568.0,750.4174,"Monroe County, Georgia",26915,48744.0,3492
2015,County,GA-Montgomery,13209,1745.0,829.5142,"Montgomery County, Georgia",8968,34672.0,2076
